Ref_Date,GEO,ITEMS,Vector,Coordinate,Value
"2004/10,Canada,""Recreation, education and reading"",v41690921,1.8,101.1"
"2004/11,Canada,""Recreation, education and reading"",v41690921,1.8,101.2"
"2004/12,Canada,""Recreation, education and reading"",v41690921,1.8,101.2"
"2005/01,Canada,""Recreation, education and reading"",v41690921,1.8,101.1"
"2005/02,Canada,""Recreation, education and reading"",v41690921,1.8,100.9"
"2005/03,Canada,""Recreation, education and reading"",v41690921,1.8,100.8"
"2005/04,Canada,""Recreation, education and reading"",v41690921,1.8,100.9"
"2005/05,Canada,""Recreation, education and reading"",v41690921,1.8,100.5"
"2005/06,Canada,""Recreation, education and reading"",v41690921,1.8,100.7"
"2005/07,Canada,""Recreation, education and reading"",v41690921,1.8,100.8"
"2005/08,Canada,""Recreation, education and reading"",v41690921,1.8,100.8"
"2005/09,Canada,""Recreation, education and reading"",v41690921,1.8,100.9"
"2005/10,Canada,""Recreation, education and reading"",v41690921,1.8,100.8"
"2005/11,Canada,""Recreation, education and reading"",v41690921,1.8,100.7"
"2005/12,Canada,""Recreation, education and reading"",v41690921,1.8,100.8"
"2006/01,Canada,""Recreation, education and reading"",v41690921,1.8,100.9"
"2006/02,Canada,""Recreation, education and reading"",v41690921,1.8,100.7"
"2006/03,Canada,""Recreation, education and reading"",v41690921,1.8,100.7"
"2006/04,Canada,""Recreation, education and reading"",v41690921,1.8,100.7"
"2006/05,Canada,""Recreation, education and reading"",v41690921,1.8,101.0"
"2006/06,Canada,""Recreation, education and reading"",v41690921,1.8,100.7"
"2006/07,Canada,""Recreation, education and reading"",v41690921,1.8,100.4"
"2006/08,Canada,""Recreation, education and reading"",v41690921,1.8,100.3"
"2006/09,Canada,""Recreation, education and reading"",v41690921,1.8,100.2"
"2006/10,Canada,""Recreation, education and reading"",v41690921,1.8,100.3"
"2006/11,Canada,""Recreation, education and reading"",v41690921,1.8,100.7"
"2006/12,Canada,""Recreation, education and reading"",v41690921,1.8,100.8"
"2007/01,Canada,""Recreation, education and reading"",v41690921,1.8,101.2"
"2007/02,Canada,""Recreation, education and reading"",v41690921,1.8,101.3"
"2007/03,Canada,""Recreation, education and reading"",v41690921,1.8,101.5"
"2007/04,Canada,""Recreation, education and reading"",v41690921,1.8,101.4"
"2007/05,Canada,""Recreation, education and reading"",v41690921,1.8,101.6"
"2007/06,Canada,""Recreation, education and reading"",v41690921,1.8,101.8"
"2007/07,Canada,""Recreation, education and reading"",v41690921,1.8,102.0"
"2007/08,Canada,""Recreation, education and reading"",v41690921,1.8,102.0"
"2007/09,Canada,""Recreation, education and reading"",v41690921,1.8,102.0"
"2007/10,Canada,""Recreation, education and reading"",v41690921,1.8,102.0"
"2007/11,Canada,""Recreation, education and reading"",v41690921,1.8,102.1"
"2007/12,Canada,""Recreation, education and reading"",v41690921,1.8,102.0"
"2008/01,Canada,""Recreation, education and reading"",v41690921,1.8,101.6"
"2008/02,Canada,""Recreation, education and reading"",v41690921,1.8,102.0"
"2008/03,Canada,""Recreation, education and reading"",v41690921,1.8,102.0"
"2008/04,Canada,""Recreation, education and reading"",v41690921,1.8,102.1"
"2008/05,Canada,""Recreation, education and reading"",v41690921,1.8,102.4"
"2008/06,Canada,""Recreation, education and reading"",v41690921,1.8,102.3"
"2008/07,Canada,""Recreation, education and reading"",v41690921,1.8,102.2"
"2008/08,Canada,""Recreation, education and reading"",v41690921,1.8,102.5"
"2008/09,Canada,""Recreation, education and reading"",v41690921,1.8,102.4"
"2008/10,Canada,""Recreation, education and reading"",v41690921,1.8,102.2"
"2008/11,Canada,""Recreation, education and reading"",v41690921,1.8,102.0"
"2008/12,Canada,""Recreation, education and reading"",v41690921,1.8,102.0"
"2009/01,Canada,""Recreation, education and reading"",v41690921,1.8,101.9"
"2009/02,Canada,""Recreation, education and reading"",v41690921,1.8,102.4"
"2009/03,Canada,""Recreation, education and reading"",v41690921,1.8,102.5"
"2009/04,Canada,""Recreation, education and reading"",v41690921,1.8,102.9"
"2009/05,Canada,""Recreation, education and reading"",v41690921,1.8,103.2"
"2009/06,Canada,""Recreation, education and reading"",v41690921,1.8,103.1"
"2009/07,Canada,""Recreation, education and reading"",v41690921,1.8,103.2"
"2009/08,Canada,""Recreation, education and reading"",v41690921,1.8,103.3"
"2009/09,Canada,""Recreation, education and reading"",v41690921,1.8,103.4"
"2009/10,Canada,""Recreation, education and reading"",v41690921,1.8,103.7"
"2009/11,Canada,""Recreation, education and reading"",v41690921,1.8,103.8"
"2009/12,Canada,""Recreation, education and reading"",v41690921,1.8,103.7"
"2010/01,Canada,""Recreation, education and reading"",v41690921,1.8,103.5"
"2010/02,Canada,""Recreation, education and reading"",v41690921,1.8,105.6"
"2010/03,Canada,""Recreation, education and reading"",v41690921,1.8,103.2"
"2010/04,Canada,""Recreation, education and reading"",v41690921,1.8,103.3"
"2010/05,Canada,""Recreation, education and reading"",v41690921,1.8,102.9"
"2010/06,Canada,""Recreation, education and reading"",v41690921,1.8,103.5"
"2010/07,Canada,""Recreation, education and reading"",v41690921,1.8,104.0"
"2010/08,Canada,""Recreation, education and reading"",v41690921,1.8,103.9"
"2010/09,Canada,""Recreation, education and reading"",v41690921,1.8,104.0"
"2010/10,Canada,""Recreation, education and reading"",v41690921,1.8,104.4"
"2010/11,Canada,""Recreation, education and reading"",v41690921,1.8,104.5"
"2010/12,Canada,""Recreation, education and reading"",v41690921,1.8,104.8"
"2011/01,Canada,""Recreation, education and reading"",v41690921,1.8,105.2"
"2011/02,Canada,""Recreation, education and reading"",v41690921,1.8,105.3"
"2011/03,Canada,""Recreation, education and reading"",v41690921,1.8,105.6"
"2011/04,Canada,""Recreation, education and reading"",v41690921,1.8,105.5"
"2011/05,Canada,""Recreation, education and reading"",v41690921,1.8,105.4"
"2011/06,Canada,""Recreation, education and reading"",v41690921,1.8,105.3"
"2011/07,Canada,""Recreation, education and reading"",v41690921,1.8,105.5"
"2011/08,Canada,""Recreation, education and reading"",v41690921,1.8,105.1"
"2011/09,Canada,""Recreation, education and reading"",v41690921,1.8,105.4"
"2011/10,Canada,""Recreation, education and reading"",v41690921,1.8,105.3"
"2011/11,Canada,""Recreation, education and reading"",v41690921,1.8,105.0"
"2011/12,Canada,""Recreation, education and reading"",v41690921,1.8,105.0"
"2012/01,Canada,""Recreation, education and reading"",v41690921,1.8,105.0"
"2012/02,Canada,""Recreation, education and reading"",v41690921,1.8,105.1"
"2012/03,Canada,""Recreation, education and reading"",v41690921,1.8,105.6"
"2012/04,Canada,""Recreation, education and reading"",v41690921,1.8,106.0"
"2012/05,Canada,""Recreation, education and reading"",v41690921,1.8,106.1"
"2012/06,Canada,""Recreation, education and reading"",v41690921,1.8,106.0"
"2012/07,Canada,""Recreation, education and reading"",v41690921,1.8,105.8"
"2012/08,Canada,""Recreation, education and reading"",v41690921,1.8,106.2"
"2012/09,Canada,""Recreation, education and reading"",v41690921,1.8,106.0"
"2012/10,Canada,""Recreation, education and reading"",v41690921,1.8,105.9"
"2012/11,Canada,""Recreation, education and reading"",v41690921,1.8,106.4"
"2012/12,Canada,""Recreation, education and reading"",v41690921,1.8,106.4"
"2013/01,Canada,""Recreation, education and reading"",v41690921,1.8,106.2"
"2013/02,Canada,""Recreation, education and reading"",v41690921,1.8,105.9"
"2013/03,Canada,""Recreation, education and reading"",v41690921,1.8,105.8"
"2013/04,Canada,""Recreation, education and reading"",v41690921,1.8,105.8"
"2013/05,Canada,""Recreation, education and reading"",v41690921,1.8,105.9"
"2013/06,Canada,""Recreation, education and reading"",v41690921,1.8,105.9"
"2013/07,Canada,""Recreation, education and reading"",v41690921,1.8,106.3"
"2013/08,Canada,""Recreation, education and reading"",v41690921,1.8,106.3"
"2013/09,Canada,""Recreation, education and reading"",v41690921,1.8,106.1"
"2013/10,Canada,""Recreation, education and reading"",v41690921,1.8,106.3"
"2013/11,Canada,""Recreation, education and reading"",v41690921,1.8,106.8"
"2013/12,Canada,""Recreation, education and reading"",v41690921,1.8,106.8"
"2014/01,Canada,""Recreation, education and reading"",v41690921,1.8,107.2"
"2014/02,Canada,""Recreation, education and reading"",v41690921,1.8,107.5"
"2014/03,Canada,""Recreation, education and reading"",v41690921,1.8,106.9"
"2014/04,Canada,""Recreation, education and reading"",v41690921,1.8,106.9"
"2014/05,Canada,""Recreation, education and reading"",v41690921,1.8,107.2"
"2014/06,Canada,""Recreation, education and reading"",v41690921,1.8,107.4"
"2014/07,Canada,""Recreation, education and reading"",v41690921,1.8,107.3"
"2014/08,Canada,""Recreation, education and reading"",v41690921,1.8,107.7"
"2014/09,Canada,""Recreation, education and reading"",v41690921,1.8,107.7"
"2014/10,Canada,""Recreation, education and reading"",v41690921,1.8,108.0"
"2014/11,Canada,""Recreation, education and reading"",v41690921,1.8,107.6"
"2014/12,Canada,""Recreation, education and reading"",v41690921,1.8,107.9"
"2015/01,Canada,""Recreation, education and reading"",v41690921,1.8,108.1"
"2015/02,Canada,""Recreation, education and reading"",v41690921,1.8,108.8"
"2015/03,Canada,""Recreation, education and reading"",v41690921,1.8,109.1"
"2015/04,Canada,""Recreation, education and reading"",v41690921,1.8,108.5"
"2015/05,Canada,""Recreation, education and reading"",v41690921,1.8,109.3"
"2015/06,Canada,""Recreation, education and reading"",v41690921,1.8,109.7"
"2015/07,Canada,""Recreation, education and reading"",v41690921,1.8,109.6"
"2015/08,Canada,""Recreation, education and reading"",v41690921,1.8,110.0"
"2015/09,Canada,""Recreation, education and reading"",v41690921,1.8,110.3"
"2015/10,Canada,""Recreation, education and reading"",v41690921,1.8,110.1"
"2015/11,Canada,""Recreation, education and reading"",v41690921,1.8,109.8"
"2015/12,Canada,""Recreation, education and reading"",v41690921,1.8,109.9"
"2016/01,Canada,""Recreation, education and reading"",v41690921,1.8,110.5"
"2016/02,Canada,""Recreation, education and reading"",v41690921,1.8,110.5"
"2016/03,Canada,""Recreation, education and reading"",v41690921,1.8,111.1"
"2016/04,Canada,""Recreation, education and reading"",v41690921,1.8,111.0"
"2016/05,Canada,""Recreation, education and reading"",v41690921,1.8,111.1"
"2016/06,Canada,""Recreation, education and reading"",v41690921,1.8,111.1"
"2016/07,Canada,""Recreation, education and reading"",v41690921,1.8,111.6"
"2016/08,Canada,""Recreation, education and reading"",v41690921,1.8,111.2"
"2016/09,Canada,""Recreation, education and reading"",v41690921,1.8,111.7"
"2016/10,Canada,""Recreation, education and reading"",v41690921,1.8,111.7"
"2016/11,Canada,""Recreation, education and reading"",v41690921,1.8,112.2"
"2016/12,Canada,""Recreation, education and reading"",v41690921,1.8,112.3"
"2017/01,Canada,""Recreation, education and reading"",v41690921,1.8,113.7"
"2017/02,Canada,""Recreation, education and reading"",v41690921,1.8,114.1"
"2017/03,Canada,""Recreation, education and reading"",v41690921,1.8,114.7"
"2017/04,Canada,""Recreation, education and reading"",v41690921,1.8,114.5"
"2017/05,Canada,""Recreation, education and reading"",v41690921,1.8,114.0"
"2017/06,Canada,""Recreation, education and reading"",v41690921,1.8,114.1"
"2017/07,Canada,""Recreation, education and reading"",v41690921,1.8,114.0"
"2017/08,Canada,""Recreation, education and reading"",v41690921,1.8,113.9"
"2017/09,Canada,""Recreation, education and reading"",v41690921,1.8,114.1"
"2017/10,Canada,""Recreation, education and reading"",v41690921,1.8,113.8"
1992/01,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,79.8
1992/02,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,79.9
1992/03,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,80.2
1992/04,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,80.5
1992/05,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,80.9
1992/06,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.0
1992/07,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.3
1992/08,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.4
1992/09,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.5
1992/10,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.5
1992/11,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.6
1992/12,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.7
1993/01,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.8
1993/02,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.8
1993/03,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.9
1993/04,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,82.1
1993/05,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,82.1
1993/06,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,81.9
1993/07,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,82.3
1993/08,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,82.6
1993/09,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,82.7
1993/10,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,82.6
1993/11,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,82.5
1993/12,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,82.5
1994/01,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,82.4
1994/02,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,68.3
1994/03,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,68.1
1994/04,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.7
1994/05,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.4
1994/06,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.4
1994/07,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.3
1994/08,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.3
1994/09,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.3
1994/10,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.4
1994/11,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.5
1994/12,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.5
1995/01,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.5
1995/02,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,67.6
1995/03,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,68.2
1995/04,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,68.3
1995/05,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,68.6
1995/06,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,68.7
1995/07,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.0
1995/08,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.0
1995/09,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.1
1995/10,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.4
1995/11,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.4
1995/12,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.4
1996/01,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.4
1996/02,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.5
1996/03,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.6
1996/04,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.7
1996/05,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,69.9
1996/06,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,70.0
1996/07,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,70.2
1996/08,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,70.2
1996/09,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,70.3
1996/10,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,70.3
1996/11,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,70.3
1996/12,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,71.5
1997/01,Canada,Alcoholic beverages and tobacco products,v41690922,1.9,71.5
